query_id,pmid,rank,score,model_name
Q8,40543174,1,0.7552155256271362,scibert
Q8,35652366,2,0.7546379566192627,scibert
Q8,35859467,3,0.7535041570663452,scibert
Q8,40495080,4,0.752281904220581,scibert
Q8,39888130,5,0.7494462728500366,scibert
Q8,32732697,6,0.749077558517456,scibert
Q8,34175775,7,0.7488040328025818,scibert
Q8,36625888,8,0.7461424469947815,scibert
Q8,37772490,9,0.7424320578575134,scibert
Q8,40331237,10,0.7401740550994873,scibert
Q9,41873111,1,0.7385860681533813,scibert
Q9,41867700,2,0.728773832321167,scibert
Q9,40457754,3,0.7257772088050842,scibert
Q9,41929982,4,0.7253597974777222,scibert
Q9,39893456,5,0.7245551943778992,scibert
Q9,41889025,6,0.7222156524658203,scibert
Q9,41851031,7,0.7204318046569824,scibert
Q9,41926576,8,0.7201592922210693,scibert
Q9,38747519,9,0.7189520001411438,scibert
Q9,41849958,10,0.7188630104064941,scibert
Q10,41910973,1,0.7812910079956055,scibert
Q10,37772490,2,0.7755216956138611,scibert
Q10,41873111,3,0.7730199694633484,scibert
Q10,41795668,4,0.771040678024292,scibert
Q10,35652366,5,0.7654795050621033,scibert
Q10,40528288,6,0.7649333477020264,scibert
Q10,41851031,7,0.7625939846038818,scibert
Q10,37355273,8,0.7610265016555786,scibert
Q10,35150351,9,0.7586895227432251,scibert
Q10,41938696,10,0.757067084312439,scibert
Q11,41851031,1,0.7991348505020142,scibert
Q11,41929955,2,0.7935280799865723,scibert
Q11,41795668,3,0.7898552417755127,scibert
Q11,41949058,4,0.7863940000534058,scibert
Q11,39847856,5,0.7838829755783081,scibert
Q11,40330593,6,0.7831599712371826,scibert
Q11,39120694,7,0.7824138402938843,scibert
Q11,41873111,8,0.7810676693916321,scibert
Q11,41849958,9,0.777816891670227,scibert
Q11,41889025,10,0.7766439914703369,scibert
Q12,35652366,1,0.7731149196624756,scibert
Q12,37772490,2,0.7596601247787476,scibert
Q12,41873111,3,0.7589150667190552,scibert
Q12,35150351,4,0.7542409896850586,scibert
Q12,37355273,5,0.7527170777320862,scibert
Q12,39888130,6,0.7508049607276917,scibert
Q12,40383496,7,0.7485313415527344,scibert
Q12,41910973,8,0.7484908103942871,scibert
Q12,39847856,9,0.7474090456962585,scibert
Q12,34175775,10,0.7472445368766785,scibert
Q13,41910973,1,0.7711044549942017,scibert
Q13,41873111,2,0.7641884684562683,scibert
Q13,35652366,3,0.7550387382507324,scibert
Q13,41926576,4,0.7543449997901917,scibert
Q13,37772490,5,0.7519054412841797,scibert
Q13,37355273,6,0.7422069311141968,scibert
Q13,40528288,7,0.7418161034584045,scibert
Q13,38875039,8,0.7402676343917847,scibert
Q13,41944335,9,0.7402665615081787,scibert
Q13,41851031,10,0.7372245192527771,scibert
Q14,37772490,1,0.7688177824020386,scibert
Q14,35652366,2,0.7630435228347778,scibert
Q14,39662309,3,0.7545614242553711,scibert
Q14,39109593,4,0.7536144852638245,scibert
Q14,33290417,5,0.7534192204475403,scibert
Q14,36625888,6,0.750389814376831,scibert
Q14,40698100,7,0.7471601963043213,scibert
Q14,39812862,8,0.7468133568763733,scibert
Q14,41246845,9,0.7460169792175293,scibert
Q14,40495080,10,0.7453554272651672,scibert
Q15,41873111,1,0.7553194165229797,scibert
Q15,40528288,2,0.7509261965751648,scibert
Q15,39109593,3,0.7504992485046387,scibert
Q15,38421662,4,0.7497722506523132,scibert
Q15,39121128,5,0.7477366328239441,scibert
Q15,37772490,6,0.7463394403457642,scibert
Q15,35652366,7,0.7452816963195801,scibert
Q15,39847856,8,0.7447265386581421,scibert
Q15,40383496,9,0.744364857673645,scibert
Q15,41910973,10,0.7435872554779053,scibert
Q16,40321052,1,0.780118465423584,scibert
Q16,41877517,2,0.7745357155799866,scibert
Q16,41891380,3,0.7698268294334412,scibert
Q16,40835172,4,0.7673924565315247,scibert
Q16,38294804,5,0.7604042887687683,scibert
Q16,41785666,6,0.759885311126709,scibert
Q16,41873111,7,0.7598211765289307,scibert
Q16,39888130,8,0.7593989968299866,scibert
Q16,41065118,9,0.7582186460494995,scibert
Q16,40543174,10,0.7575291395187378,scibert
Q17,41891380,1,0.7860968112945557,scibert
Q17,41873111,2,0.7666891813278198,scibert
Q17,38294804,3,0.7651949524879456,scibert
Q17,41593765,4,0.7618836164474487,scibert
Q17,40321052,5,0.760516881942749,scibert
Q17,38875039,6,0.7568798661231995,scibert
Q17,38223333,7,0.7505316138267517,scibert
Q17,40457754,8,0.75001060962677,scibert
Q17,41877517,9,0.7489135265350342,scibert
Q17,40358052,10,0.7488700747489929,scibert
Q18,41873111,1,0.7463708519935608,scibert
Q18,40321052,2,0.7452994585037231,scibert
Q18,41785666,3,0.743346631526947,scibert
Q18,40543174,4,0.7420521974563599,scibert
Q18,41889025,5,0.7404047846794128,scibert
Q18,35652366,6,0.739367663860321,scibert
Q18,38627230,7,0.7376633286476135,scibert
Q18,39888130,8,0.7356052398681641,scibert
Q18,41891380,9,0.7288264036178589,scibert
Q18,40835172,10,0.7277015447616577,scibert
Q19,40321052,1,0.7983202338218689,scibert
Q19,41873111,2,0.788850724697113,scibert
Q19,40835172,3,0.7805690169334412,scibert
Q19,41891380,4,0.7775862812995911,scibert
Q19,41317599,5,0.7749047875404358,scibert
Q19,39813057,6,0.772606611251831,scibert
Q19,41889025,7,0.7724336981773376,scibert
Q19,38627230,8,0.7715222835540771,scibert
Q19,40457754,9,0.7714853882789612,scibert
Q19,41785666,10,0.7714781761169434,scibert
Q20,41910973,1,0.7681645154953003,scibert
Q20,41873111,2,0.7553430795669556,scibert
Q20,37772490,3,0.7523908615112305,scibert
Q20,33590339,4,0.7517061233520508,scibert
Q20,35652366,5,0.7500558495521545,scibert
Q20,41770546,6,0.7463343143463135,scibert
Q20,41795668,7,0.7441293001174927,scibert
Q20,41851031,8,0.7426852583885193,scibert
Q20,41830112,9,0.7426664233207703,scibert
Q20,39847856,10,0.7426384687423706,scibert
