query_id,pmid,rank,score,model_name
Q12,37079031,2,6.469443580928993,bm25
Q12,38630354,3,6.373118395878688,bm25
Q12,41892906,4,6.204033714716411,bm25
Q12,38627230,5,6.175826284802621,bm25
Q12,40257599,6,6.116804851256944,bm25
Q12,39852777,7,6.091702211919495,bm25
Q12,37640753,8,6.056841031464656,bm25
Q12,40464460,9,5.7901051281711124,bm25
Q12,41371383,10,5.676506770227036,bm25
Q13,36433650,1,5.287962576609872,bm25
Q13,39087931,2,5.184137086096089,bm25
Q13,41455505,3,4.874867973178878,bm25
Q13,39946137,4,4.772336196224946,bm25
Q13,34558326,5,4.732708452146684,bm25
Q13,38091086,6,4.682736458564134,bm25
Q13,33590339,7,4.5796894615942,bm25
Q13,41135777,8,4.4970977807991455,bm25
Q13,34379018,9,4.419874636833186,bm25
Q13,41877517,10,4.418936102175229,bm25
Q14,37370972,1,11.695199053397676,bm25
Q14,35799453,2,11.527469448772866,bm25
Q14,38758396,3,11.208613620206691,bm25
Q14,38311887,4,10.858071633574898,bm25
Q14,34348361,5,10.811643804945755,bm25
Q14,36537417,6,10.465569797568207,bm25
Q14,34294657,7,10.453653835023445,bm25
Q14,35447469,8,10.412519995023704,bm25
Q14,32738702,9,10.37539250788669,bm25
Q14,41608157,10,10.132015819031608,bm25
Q15,35706005,1,6.01504350221815,bm25
Q15,38759947,2,5.319414265179706,bm25
Q15,40255034,3,5.2208485882127995,bm25
Q15,38339941,4,5.172576202719104,bm25
Q15,41892906,5,5.038842644052666,bm25
Q15,37819813,6,5.023302117594033,bm25
Q15,41871655,7,5.021849128734172,bm25
Q15,39847856,8,4.8850914880807315,bm25
Q15,41870255,9,4.854728221328466,bm25
Q15,40384198,10,4.836217562148708,bm25
Q16,41495563,1,11.222681243844287,bm25
Q16,38216851,2,10.975423074867756,bm25
Q16,38294804,3,9.77433169343793,bm25
Q16,36774748,4,9.163676777491101,bm25
Q16,41640506,5,8.576004760526242,bm25
Q16,36038272,6,8.106575895210245,bm25
Q16,40257599,7,7.939047228940137,bm25
Q16,40321052,8,7.583506429959644,bm25
Q16,39737769,9,7.551278998763501,bm25
Q16,41871655,10,7.550766933304361,bm25
Q17,41593765,1,11.352282545881012,bm25
Q17,40093920,2,9.879899830387117,bm25
Q17,41495563,3,9.47834982831026,bm25
Q17,41144329,4,9.473582408140881,bm25
Q17,39710907,5,9.446348475214688,bm25
Q17,37738896,6,9.221338572662003,bm25
Q17,41892638,7,8.879099573109665,bm25
Q17,41640506,8,8.708410906579031,bm25
Q17,38216851,9,8.635926002923423,bm25
Q17,38294804,10,8.599449969994755,bm25
Q18,39847856,1,11.377920892176519,bm25
Q18,39737769,2,10.339238314963861,bm25
Q18,41972297,3,10.101071009112765,bm25
Q18,40241602,4,9.441667266805812,bm25
Q18,41856310,5,9.242835612376885,bm25
Q18,40835172,6,8.703239227112972,bm25
Q18,35347500,7,8.517326948680948,bm25
Q18,41892906,8,8.514493047406638,bm25
Q18,41854365,9,7.719728168861991,bm25
Q18,41750582,10,7.493017610774546,bm25
Q19,39120694,1,9.844337888665812,bm25
Q19,37351953,2,9.819303105602865,bm25
Q19,39644737,3,9.465219733732276,bm25
Q19,40127748,4,9.062042229810936,bm25
Q19,39292534,5,8.69260949284726,bm25
Q19,41904002,6,8.627675882230704,bm25
Q19,39553858,7,8.424806835738513,bm25
Q19,39617167,8,8.409893504792286,bm25
Q19,38516463,9,8.377278142788489,bm25
Q19,39813057,10,8.19187918231242,bm25
Q20,40330593,1,12.145231202663112,bm25
Q20,39735398,2,10.337168345806894,bm25
Q20,39550564,3,10.314868985595282,bm25
Q20,41874134,4,8.228125523029602,bm25
Q20,41890204,5,8.151243534167376,bm25
Q20,41770546,6,7.637514879512247,bm25
Q20,41780490,7,7.60278953507564,bm25
Q20,41944116,8,7.5394576897838785,bm25
Q20,40851106,9,7.483812704046875,bm25
Q20,40093920,10,7.224707406548403,bm25
