query_id,pmid,rank,score,model_name
Q15,40924955,17,0.5903644561767578,sbert
Q15,41430353,18,0.5820876359939575,sbert
Q15,37682646,19,0.5799795389175415,sbert
Q15,41307192,20,0.5794589519500732,sbert
Q16,40645254,1,0.8268762826919556,sbert
Q16,38189711,2,0.7972108125686646,sbert
Q16,37182886,3,0.7336046695709229,sbert
Q16,39794837,4,0.7183821201324463,sbert
Q16,39154408,5,0.7172579765319824,sbert
Q16,40865647,6,0.7125204801559448,sbert
Q16,41030116,7,0.7010470628738403,sbert
Q16,41307192,8,0.6791358590126038,sbert
Q16,39000382,9,0.6775062084197998,sbert
Q16,40002697,10,0.6715078353881836,sbert
Q16,37562366,11,0.6680582165718079,sbert
Q16,37551793,12,0.6633373498916626,sbert
Q16,38711107,13,0.6599886417388916,sbert
Q16,40232370,14,0.6553530097007751,sbert
Q16,39169442,15,0.6511939764022827,sbert
Q16,41494407,16,0.6484066843986511,sbert
Q16,37611119,17,0.6478337049484253,sbert
Q16,40564996,18,0.642764687538147,sbert
Q16,41377063,19,0.6399669051170349,sbert
Q16,39579685,20,0.6245446801185608,sbert
Q17,41377063,1,0.6055552959442139,sbert
Q17,41813037,2,0.5572627782821655,sbert
Q17,41030116,3,0.5445533394813538,sbert
Q17,41883283,4,0.544186532497406,sbert
Q17,41919360,5,0.5406022071838379,sbert
Q17,32498362,6,0.535609245300293,sbert
Q17,40865647,7,0.5330093502998352,sbert
Q17,41315191,8,0.5240342020988464,sbert
Q17,41883140,9,0.5228868722915649,sbert
Q17,41919533,10,0.5146560072898865,sbert
Q17,41950049,11,0.514155924320221,sbert
Q17,39169442,12,0.5134811401367188,sbert
Q17,38711107,13,0.5111187696456909,sbert
Q17,41307192,14,0.5105594992637634,sbert
Q17,39794837,15,0.5043116807937622,sbert
Q17,40002697,16,0.5004991292953491,sbert
Q17,39514529,17,0.4968283176422119,sbert
Q17,38575854,18,0.4958309531211853,sbert
Q17,41870262,19,0.4909924268722534,sbert
Q17,41949995,20,0.4877750873565674,sbert
Q18,38189711,1,0.8077529668807983,sbert
Q18,40645254,2,0.7727628946304321,sbert
Q18,37562366,3,0.729814350605011,sbert
Q18,39154408,4,0.7297126054763794,sbert
Q18,39579685,5,0.6845669746398926,sbert
Q18,40232370,6,0.6386435031890869,sbert
Q18,36537667,7,0.5456393957138062,sbert
Q18,37682646,8,0.5372304320335388,sbert
Q18,38351326,9,0.528782308101654,sbert
Q18,41377063,10,0.5217503309249878,sbert
Q18,40564996,11,0.5209133625030518,sbert
Q18,32498362,12,0.5147373676300049,sbert
Q18,33035869,13,0.5029158592224121,sbert
Q18,41924695,14,0.49930018186569214,sbert
Q18,38381447,15,0.49815088510513306,sbert
Q18,40219952,16,0.49750131368637085,sbert
Q18,41008294,17,0.4953327775001526,sbert
Q18,37551793,18,0.49362319707870483,sbert
Q18,41030116,19,0.49020087718963623,sbert
Q18,41307192,20,0.4899333715438843,sbert
Q19,41030116,1,0.776570737361908,sbert
Q19,40865647,2,0.7504532337188721,sbert
Q19,37551793,3,0.7453231811523438,sbert
Q19,39000382,4,0.7432472705841064,sbert
Q19,37182886,5,0.7420328855514526,sbert
Q19,38711107,6,0.7314287424087524,sbert
Q19,41307192,7,0.7208358645439148,sbert
Q19,39794837,8,0.7043310403823853,sbert
Q19,37611119,9,0.664467990398407,sbert
Q19,40645254,10,0.6623177528381348,sbert
Q19,41494407,11,0.6569445133209229,sbert
Q19,41315191,12,0.6565073728561401,sbert
Q19,40040194,13,0.6469616889953613,sbert
Q19,40002697,14,0.6399127244949341,sbert
Q19,39169442,15,0.6296122074127197,sbert
Q19,38610712,16,0.6236088871955872,sbert
Q19,41883283,17,0.6217242479324341,sbert
Q19,40564996,18,0.618553876876831,sbert
Q19,41430353,19,0.6143147945404053,sbert
Q19,39514529,20,0.6053062677383423,sbert
Q20,37182886,1,0.6916149854660034,sbert
Q20,37611119,2,0.6845488548278809,sbert
Q20,40865647,3,0.6557705402374268,sbert
Q20,39169442,4,0.6550043821334839,sbert
Q20,40002697,5,0.6373865604400635,sbert
Q20,41924697,6,0.6360868811607361,sbert
Q20,34045307,7,0.6347331404685974,sbert
Q20,39000382,8,0.6327394247055054,sbert
Q20,41883283,9,0.6232112646102905,sbert
Q20,39794837,10,0.6070919036865234,sbert
Q20,41315191,11,0.5930483341217041,sbert
Q20,38951431,12,0.592788815498352,sbert
Q20,41030116,13,0.587884783744812,sbert
Q20,41281807,14,0.5842450857162476,sbert
Q20,38711107,15,0.5836485624313354,sbert
Q20,37551793,16,0.5737518072128296,sbert
Q20,41307192,17,0.572367787361145,sbert
Q20,40564996,18,0.5642285346984863,sbert
Q20,40526586,19,0.5622517466545105,sbert
Q20,40650085,20,0.5583330392837524,sbert
