query_id,pmid,rank,score,model_name
Q5,39154408,17,0.7025162577629089,scibert
Q5,37440532,18,0.7004283666610718,scibert
Q5,39514529,19,0.6998183131217957,scibert
Q5,39694820,20,0.6987370252609253,scibert
Q6,38189711,1,0.7329620122909546,scibert
Q6,37067590,2,0.7240533232688904,scibert
Q6,41969198,3,0.7179758548736572,scibert
Q6,37562366,4,0.7156065106391907,scibert
Q6,40645254,5,0.7107166647911072,scibert
Q6,41030116,6,0.7103651762008667,scibert
Q6,41706242,7,0.7093150615692139,scibert
Q6,40865647,8,0.7042517066001892,scibert
Q6,36537667,9,0.7041782140731812,scibert
Q6,41947717,10,0.7016415596008301,scibert
Q6,41706222,11,0.7010527849197388,scibert
Q6,37300357,12,0.6999788284301758,scibert
Q6,41117607,13,0.6992614269256592,scibert
Q6,40260743,14,0.6982306838035583,scibert
Q6,39154408,15,0.6971977353096008,scibert
Q6,40047132,16,0.6965601444244385,scibert
Q6,34224526,17,0.6964678168296814,scibert
Q6,35648233,18,0.6957046389579773,scibert
Q6,38962980,19,0.6948310136795044,scibert
Q6,36635219,20,0.6947464942932129,scibert
Q7,38711107,1,0.7423036694526672,scibert
Q7,40865647,2,0.7392033338546753,scibert
Q7,41030116,3,0.7368632555007935,scibert
Q7,37611119,4,0.7275121808052063,scibert
Q7,37067590,5,0.7256643772125244,scibert
Q7,38189711,6,0.7250462770462036,scibert
Q7,37182886,7,0.7247580289840698,scibert
Q7,41950049,8,0.7229640483856201,scibert
Q7,36018381,9,0.7229164838790894,scibert
Q7,41117607,10,0.7224900722503662,scibert
Q7,41947717,11,0.7215787172317505,scibert
Q7,41872339,12,0.7215175628662109,scibert
Q7,38381447,13,0.7197638154029846,scibert
Q7,38962980,14,0.718921422958374,scibert
Q7,41882372,15,0.718354344367981,scibert
Q7,37947042,16,0.7148572206497192,scibert
Q7,39694820,17,0.7146004438400269,scibert
Q7,41919360,18,0.7125333547592163,scibert
Q7,40424561,19,0.7117575407028198,scibert
Q7,36537667,20,0.7114095687866211,scibert
Q8,38189711,1,0.7450072765350342,scibert
Q8,37067590,2,0.7348490357398987,scibert
Q8,38962980,3,0.733099639415741,scibert
Q8,41377063,4,0.7328270673751831,scibert
Q8,36018381,5,0.728166937828064,scibert
Q8,35648233,6,0.7273204326629639,scibert
Q8,37947042,7,0.7268350720405579,scibert
Q8,41117607,8,0.7240520715713501,scibert
Q8,40865647,9,0.7232709527015686,scibert
Q8,40645254,10,0.7224522829055786,scibert
Q8,39579685,11,0.7223606705665588,scibert
Q8,39154408,12,0.7195503115653992,scibert
Q8,36537667,13,0.7193695306777954,scibert
Q8,38711107,14,0.7191359400749207,scibert
Q8,37562366,15,0.7187501192092896,scibert
Q8,39673145,16,0.7187473773956299,scibert
Q8,41706242,17,0.718728244304657,scibert
Q8,39694820,18,0.7145450115203857,scibert
Q8,37182886,19,0.7142751216888428,scibert
Q8,32957101,20,0.7117953300476074,scibert
Q9,41030116,1,0.7391220331192017,scibert
Q9,41947717,2,0.717510461807251,scibert
Q9,38189711,3,0.7103860378265381,scibert
Q9,38711107,4,0.7065058946609497,scibert
Q9,39154408,5,0.7015342116355896,scibert
Q9,40645254,6,0.6993447542190552,scibert
Q9,40040194,7,0.6990798711776733,scibert
Q9,40865647,8,0.6982823610305786,scibert
Q9,37300357,9,0.6977633237838745,scibert
Q9,41706242,10,0.6976825594902039,scibert
Q9,37182886,11,0.696715235710144,scibert
Q9,41919360,12,0.696609616279602,scibert
Q9,37611119,13,0.6950339078903198,scibert
Q9,37551793,14,0.6932254433631897,scibert
Q9,38381447,15,0.6924035549163818,scibert
Q9,41948539,16,0.6909260153770447,scibert
Q9,39694820,17,0.6907784938812256,scibert
Q9,41950049,18,0.6889238357543945,scibert
Q9,40260743,19,0.6882671117782593,scibert
Q9,39169442,20,0.6871460676193237,scibert
Q10,37611119,1,0.7789610028266907,scibert
Q10,37182886,2,0.7735117077827454,scibert
Q10,41030116,3,0.7675416469573975,scibert
Q10,38711107,4,0.761696457862854,scibert
Q10,41880327,5,0.7550528049468994,scibert
Q10,41919533,6,0.7494816184043884,scibert
Q10,41913058,7,0.7476270198822021,scibert
Q10,40865647,8,0.7458593845367432,scibert
Q10,40424561,9,0.7445139288902283,scibert
Q10,41950049,10,0.7416694164276123,scibert
Q10,38189711,11,0.7359527349472046,scibert
Q10,41919360,12,0.7356430888175964,scibert
Q10,39694820,13,0.7331697940826416,scibert
Q10,41117607,14,0.7323246002197266,scibert
Q10,40219952,15,0.7317527532577515,scibert
Q10,41804736,16,0.7315338850021362,scibert
Q10,36537667,17,0.7314610481262207,scibert
Q10,37551793,18,0.7299734354019165,scibert
Q10,39169442,19,0.72969651222229,scibert
Q10,37300357,20,0.7289711236953735,scibert
Q11,41030116,1,0.7768785953521729,scibert
Q11,37182886,2,0.7694214582443237,scibert
Q11,37611119,3,0.7643594741821289,scibert
Q11,39154408,4,0.7642761468887329,scibert
Q11,38711107,5,0.763736367225647,scibert
Q11,37300357,6,0.7635949850082397,scibert
Q11,40260743,7,0.7623063921928406,scibert
Q11,41947717,8,0.7612324953079224,scibert
Q11,41919533,9,0.7573775053024292,scibert
Q11,41117607,10,0.7566202878952026,scibert
Q11,41949989,11,0.755700945854187,scibert
Q11,39928305,12,0.7556881308555603,scibert
Q11,37440532,13,0.7533458471298218,scibert
Q11,40645254,14,0.7524336576461792,scibert
Q11,39169442,15,0.7512568235397339,scibert
Q11,41679586,16,0.7505840063095093,scibert
Q11,36537667,17,0.7502568960189819,scibert
Q11,41880327,18,0.749927282333374,scibert
Q11,41919360,19,0.7498399019241333,scibert
Q11,40040194,20,0.7493705749511719,scibert
Q12,38189711,1,0.7710183262825012,scibert
Q12,37182886,2,0.7545737624168396,scibert
Q12,39812684,3,0.7534914612770081,scibert
Q12,41030116,4,0.7525421977043152,scibert
Q12,38711107,5,0.7471951246261597,scibert
Q12,40865647,6,0.7438905835151672,scibert
Q12,39694820,7,0.7426722645759583,scibert
Q12,41117607,8,0.7425128817558289,scibert
Q12,38962980,9,0.7410995960235596,scibert
Q12,37067590,10,0.7374318838119507,scibert
Q12,37611119,11,0.7370800375938416,scibert
Q12,38381447,12,0.7311006784439087,scibert
Q12,40047132,13,0.7308652997016907,scibert
Q12,40424561,14,0.7287182807922363,scibert
Q12,36537667,15,0.7265868782997131,scibert
Q12,37947042,16,0.7264353036880493,scibert
Q12,41919360,17,0.7254339456558228,scibert
Q12,41880327,18,0.7210066914558411,scibert
Q12,41950049,19,0.7203230857849121,scibert
Q12,37300357,20,0.7200947403907776,scibert
Q13,41880327,1,0.7478764057159424,scibert
Q13,37611119,2,0.7427065968513489,scibert
Q13,38711107,3,0.7399588823318481,scibert
Q13,41030116,4,0.7365197539329529,scibert
Q13,38189711,5,0.7317943572998047,scibert
Q13,37182886,6,0.7312003970146179,scibert
Q13,37067590,7,0.7259529829025269,scibert
Q13,41947717,8,0.7244455814361572,scibert
Q13,40865647,9,0.7221081256866455,scibert
Q13,41950049,10,0.7207906246185303,scibert
Q13,41919360,11,0.7192819714546204,scibert
Q13,36018381,12,0.716655969619751,scibert
Q13,39694820,13,0.7135844230651855,scibert
Q13,38962980,14,0.7109440565109253,scibert
Q13,41117607,15,0.7108917832374573,scibert
Q13,38381447,16,0.7080132961273193,scibert
Q13,41949989,17,0.70491623878479,scibert
Q13,41919533,18,0.7039814591407776,scibert
Q13,41804736,19,0.7018727660179138,scibert
Q13,36537667,20,0.6998414993286133,scibert
Q14,40260743,1,0.7515228390693665,scibert
Q14,38962980,2,0.7498393058776855,scibert
Q14,39694820,3,0.743188738822937,scibert
Q14,34011720,4,0.7370957136154175,scibert
Q14,37067590,5,0.73184734582901,scibert
Q14,35030370,6,0.7259142994880676,scibert
Q14,41117607,7,0.7222492694854736,scibert
Q14,35764402,8,0.7196739912033081,scibert
Q14,36635219,9,0.7194415926933289,scibert
Q14,36018381,10,0.7171497344970703,scibert
Q14,38922460,11,0.7161045074462891,scibert
Q14,39673145,12,0.7131984829902649,scibert
Q14,41055457,13,0.7130858898162842,scibert
Q14,38189711,14,0.7104499340057373,scibert
Q14,36537667,15,0.7098137140274048,scibert
Q14,40047132,16,0.7090294361114502,scibert
Q14,34224526,17,0.7078208327293396,scibert
Q14,40219952,18,0.7065062522888184,scibert
Q14,39928305,19,0.705438494682312,scibert
Q14,35648233,20,0.7014761567115784,scibert
Q15,41030116,1,0.7751979827880859,scibert
Q15,37182886,2,0.7500131130218506,scibert
Q15,38189711,3,0.7483802437782288,scibert
Q15,37611119,4,0.744120717048645,scibert
Q15,37947042,5,0.7439404726028442,scibert
Q15,41117607,6,0.7425011992454529,scibert
Q15,38962980,7,0.7393258810043335,scibert
Q15,40865647,8,0.7383864521980286,scibert
Q15,38711111,9,0.7375434637069702,scibert
Q15,39812684,10,0.7362564206123352,scibert
Q15,38381447,11,0.7336004972457886,scibert
Q15,37300357,12,0.7296319603919983,scibert
Q15,41950049,13,0.7289936542510986,scibert
Q15,41706242,14,0.7273292541503906,scibert
Q15,37067590,15,0.7270069718360901,scibert
Q15,39694820,16,0.7257958650588989,scibert
Q15,40424561,17,0.725540041923523,scibert
Q15,39169442,18,0.7232672572135925,scibert
Q15,38711107,19,0.7214890122413635,scibert
Q15,41919360,20,0.7199522852897644,scibert
Q16,38189711,1,0.7676405906677246,scibert
Q16,41030116,2,0.7597498893737793,scibert
Q16,41947717,3,0.7565389275550842,scibert
Q16,40865647,4,0.7561744451522827,scibert
Q16,38711107,5,0.7507921457290649,scibert
Q16,41706242,6,0.7419525384902954,scibert
Q16,41949989,7,0.7390530109405518,scibert
Q16,40645254,8,0.7384052276611328,scibert
Q16,39694820,9,0.7328462600708008,scibert
Q16,37067590,10,0.7324564456939697,scibert
Q16,41868838,11,0.7271881103515625,scibert
Q16,41948539,12,0.7244687080383301,scibert
Q16,41882372,13,0.7222973704338074,scibert
Q16,40047132,14,0.721112847328186,scibert
Q16,37182886,15,0.7200344204902649,scibert
Q16,39154408,16,0.7196733355522156,scibert
Q16,39514529,17,0.7190653681755066,scibert
Q16,37551793,18,0.7186310291290283,scibert
Q16,41430353,19,0.7173049449920654,scibert
Q16,41919533,20,0.7170524597167969,scibert
Q17,38711107,1,0.757006824016571,scibert
Q17,41030116,2,0.7529197335243225,scibert
Q17,40865647,3,0.7449443340301514,scibert
Q17,37067590,4,0.7436213493347168,scibert
Q17,41949989,5,0.7423962950706482,scibert
Q17,41947717,6,0.7397239208221436,scibert
Q17,38189711,7,0.7393423318862915,scibert
Q17,41919533,8,0.7382421493530273,scibert
Q17,41868838,9,0.7339106202125549,scibert
Q17,39514529,10,0.7296445965766907,scibert
Q17,37440532,11,0.7224698662757874,scibert
Q17,40260743,12,0.7216777205467224,scibert
Q17,40645254,13,0.7216680645942688,scibert
Q17,37611119,14,0.7216268181800842,scibert
Q17,41923154,15,0.7193505764007568,scibert
Q17,41377063,16,0.7192396521568298,scibert
Q17,41882372,17,0.7188395261764526,scibert
Q17,41706242,18,0.7184031009674072,scibert
Q17,36018381,19,0.717204213142395,scibert
Q17,41777513,20,0.7159887552261353,scibert
Q18,38189711,1,0.7429205179214478,scibert
Q18,41706242,2,0.7228783369064331,scibert
Q18,37067590,3,0.7222259044647217,scibert
Q18,40645254,4,0.7213184833526611,scibert
Q18,37562366,5,0.7161451578140259,scibert
Q18,40865647,6,0.7156718969345093,scibert
Q18,41969198,7,0.714054524898529,scibert
Q18,41030116,8,0.7124974727630615,scibert
Q18,39154408,9,0.7088315486907959,scibert
Q18,41947717,10,0.707538366317749,scibert
Q18,39579685,11,0.7037883996963501,scibert
Q18,36018381,12,0.702039897441864,scibert
Q18,38962980,13,0.7001885175704956,scibert
Q18,36537667,14,0.6997207403182983,scibert
Q18,38711107,15,0.6981754899024963,scibert
Q18,39694820,16,0.69614177942276,scibert
Q18,41868838,17,0.6942124366760254,scibert
Q18,40047132,18,0.6937795877456665,scibert
Q18,32957101,19,0.6935673356056213,scibert
Q18,34224526,20,0.6926800012588501,scibert
Q19,38711107,1,0.7806675434112549,scibert
Q19,40865647,2,0.7765122056007385,scibert
Q19,41947717,3,0.7748467922210693,scibert
Q19,40645254,4,0.7659912109375,scibert
Q19,41949989,5,0.7655962109565735,scibert
Q19,37067590,6,0.7633151412010193,scibert
Q19,41030116,7,0.763030469417572,scibert
Q19,38189711,8,0.7617887258529663,scibert
Q19,36537667,9,0.7596573829650879,scibert
Q19,32957101,10,0.7595779299736023,scibert
Q19,37182886,11,0.7522474527359009,scibert
Q19,37562366,12,0.7516870498657227,scibert
Q19,39514529,13,0.7509684562683105,scibert
Q19,39154408,14,0.7496556639671326,scibert
Q19,37551793,15,0.7492675185203552,scibert
Q19,38090586,16,0.7476698160171509,scibert
Q19,36018381,17,0.744961142539978,scibert
Q19,41969198,18,0.7433867454528809,scibert
Q19,41779394,19,0.7429952621459961,scibert
Q19,41117607,20,0.7429378032684326,scibert
Q20,41880327,1,0.7574787139892578,scibert
Q20,37611119,2,0.746329128742218,scibert
Q20,37182886,3,0.734929621219635,scibert
Q20,41030116,4,0.7289375066757202,scibert
Q20,38189711,5,0.7247048616409302,scibert
Q20,41919533,6,0.7233949303627014,scibert
Q20,37067590,7,0.7224817276000977,scibert
Q20,41117607,8,0.7194631099700928,scibert
Q20,41947717,9,0.7194257378578186,scibert
Q20,41949989,10,0.7175136804580688,scibert
Q20,38711107,11,0.7168448567390442,scibert
Q20,41950049,12,0.7138399481773376,scibert
Q20,39694820,13,0.7132437229156494,scibert
Q20,41913058,14,0.7120893597602844,scibert
Q20,36018381,15,0.7099675536155701,scibert
Q20,38962980,16,0.7093333601951599,scibert
Q20,40424561,17,0.7080469727516174,scibert
Q20,36537667,18,0.7079031467437744,scibert
Q20,40865647,19,0.7070407867431641,scibert
Q20,41919360,20,0.7050604820251465,scibert
